Type,SKU,"GTIN, UPC, EAN of ISBN",Naam,Gepubliceerd,Zichtbaarheid in catalogus,Korte beschrijving,Beschrijving,Btw status,Belastingklasse,Op voorraad?,Voorraad,Nabestellingen toestaan?,Actieprijs,Reguliere prijs,Categorieën,Tags,Afbeeldingen,Hoofd,Gegroepeerde producten,Cross-sells,Positie,Custom URI,Merken,Attribuut 1 naam,Attribuut 1 waarde(n),Attribuut 1 zichtbaar,Attribuut 1 globaal,Attribuut 2 naam,Attribuut 2 waarde(n),Attribuut 2 zichtbaar,Attribuut 2 globaal,Attribuut 3 naam,Attribuut 3 waarde(n),Attribuut 3 zichtbaar,Attribuut 3 globaal,Attribuut 4 naam,Attribuut 4 waarde(n),Attribuut 4 zichtbaar,Attribuut 4 globaal,Attribuut 5 naam,Attribuut 5 waarde(n),Attribuut 5 zichtbaar,Attribuut 5 globaal,Attribuut 6 naam,Attribuut 6 waarde(n),Attribuut 6 zichtbaar,Attribuut 6 globaal,Meta: _levertijd_product
simple,332741,04049500264693,Gipsverbanden Safix plus 3 m x 10 cm,1,visible,"<p>Bestel Gipsverbanden Safix plus 3 m x 10 cm snel en eenvoudig bij Plastimed.nl, uw betrouwbare partner voor hoogwaardige kwaliteitsproducten. Wij zijn er trots op dat al onze producten afkomstig zijn van gerenommeerde A-merken, wat betekent dat u kunt rekenen op topkwaliteit en betrouwbaarheid in elk product dat we aanbieden.</p>\n","\n\nDe Safix Plus gipsverbanden zijn ontworpen voor medische toepassingen waarbij immobilisatie van ledematen vereist is. Met een afmeting van 3 meter bij 10 centimeter bieden deze gipsverbanden een betrouwbare en stevige ondersteuning voor fracturen en andere orthopedische letsels. Het product is ideaal voor gebruik in ziekenhuizen, klinieken en door medische professionals die behoefte hebben aan hoogwaardige immobilisatieoplossingen.\n\nBelangrijkste kenmerken\n\nMateriaal en constructie\n- Gemaakt van hoogwaardig gipsmateriaal dat zorgt voor een stevige en duurzame immobilisatie.\n- Flexibele structuur die zich gemakkelijk aanpast aan de contouren van het lichaam.\n- Snelle uitharding voor een efficiënte toepassing en minimale wachttijd.\n\nAfmetingen\n- Lengte: 3 meter\n- Breedte: 10 centimeter\n- Geschikt voor gebruik op verschillende delen van het lichaam, zoals armen en benen.\n\nGebruiksgemak\n- Eenvoudig in gebruik door medisch personeel dankzij de snelle uithardingstijd.\n- Biedt een comfortabele pasvorm zonder in te boeten op stevigheid of ondersteuning.\n\nToepassingen\n\nMedische toepassingen\n- Ideaal voor het stabiliseren van botbreuken en verstuikingen.\n- Geschikt voor postoperatieve immobilisatie van ledematen.\n- Kan worden gebruikt bij de behandeling van orthopedische aandoeningen waarvoor immobilisatie vereist is.\n\nProfessioneel gebruik\n- Wordt veelvuldig toegepast in ziekenhuizen en klinieken.\n- Geschikt voor gebruik door orthopedisch chirurgen, artsen en ander medisch personeel dat betrokken is bij de behandeling van musculoskeletale letsels.\n\nDoor de combinatie van duurzaamheid, gebruiksgemak en effectiviteit zijn de Safix Plus gipsverbanden een betrouwbare keuze voor medische professionals die behoefte hebben aan kwalitatieve immobilisatieoplossingen.",taxable,laag,backorder,0,notify,,"2,28",Verbandmiddelen > Verband > Gipsverband,,https://d34epw5xn6aguw.cloudfront.net/wp-content/uploads/2024/04/20162625/safix-plus-gipszwachtel-3-m-x-10-cm-1.webp,,,,0,safix-plus-gipszwachtel-3-m-x-10-cm,Hartmann,Steriel,Nee,1,1,Aantal stuks,2 stuks,1,1,Verpakkingseenheid,2 stuks,1,1,,,,,,,,,,,,,
simple,332743,04049500264716,Gipsverbanden Safix plus 3 m x 14 cm,1,visible,"Bestel Gipsverbanden Safix plus 3 m x 14 cm snel en eenvoudig bij Plastimed.nl, uw betrouwbare partner voor hoogwaardige kwaliteitsproducten. Wij zijn er trots op dat al onze producten afkomstig zijn van gerenommeerde A-merken, wat betekent dat u kunt rekenen op topkwaliteit en betrouwbaarheid in elk product dat we aanbieden.",,taxable,laag,backorder,0,notify,,"2,25",Verbandmiddelen > Verband > Gipsverband,,https://d34epw5xn6aguw.cloudfront.net/wp-content/uploads/2024/04/20162624/safix-plus-gipszwachtel-3-m-x-14-cm-1.webp,,,,0,safix-plus-gipszwachtel-3-m-x-14-cm,Hartmann,Steriel,Nee,1,1,Aantal stuks,2 stuks,1,1,Verpakkingseenheid,2 stuks,1,1,,,,,,,,,,,,,2 stuks
simple,332792,04049500264761,Gipsverbanden Safix plus 20 m x 15 cm,1,visible,"Bestel Gipsverbanden Safix plus 20 m x 15 cm snel en eenvoudig bij Plastimed.nl, uw betrouwbare partner voor hoogwaardige kwaliteitsproducten. Wij zijn er trots op dat al onze producten afkomstig zijn van gerenommeerde A-merken, wat betekent dat u kunt rekenen op topkwaliteit en betrouwbaarheid in elk product dat we aanbieden.",,taxable,laag,backorder,0,notify,,"36,23",Verbandmiddelen > Verband > Gipsverband,,https://d34epw5xn6aguw.cloudfront.net/wp-content/uploads/2024/04/20162624/safix-plus-gips-longetten-20-m-x-15-cm-1.webp,,,,0,safix-plus-gips-longetten-20-m-x-15-cm,Hartmann > Hartmann Safix Plus,Steriel,Nee,1,1,Aantal stuks,1 stuk,1,1,Verpakkingseenheid,Per stuk,1,1,,,,,,,,,,,,,per stuk
simple,332790,04049500264747,Gipsverbanden Safix plus 20 m x 10 cm,1,visible,"Bestel Gipsverbanden Safix plus 20 m x 10 cm snel en eenvoudig bij Plastimed.nl, uw betrouwbare partner voor hoogwaardige kwaliteitsproducten. Wij zijn er trots op dat al onze producten afkomstig zijn van gerenommeerde A-merken, wat betekent dat u kunt rekenen op topkwaliteit en betrouwbaarheid in elk product dat we aanbieden.",,taxable,laag,backorder,0,notify,,"28,27",Verbandmiddelen > Verband > Gipsverband,,https://d34epw5xn6aguw.cloudfront.net/wp-content/uploads/2024/07/20161832/safix-plus-gips-longetten-20-m-x-10-cm.jpg,,,,0,safix-plus-gips-longetten-20-m-x-10-cm,Hartmann > Hartmann Safix Plus,Steriel,Nee,1,1,Aantal stuks,1 stuk,1,1,Verpakkingseenheid,Per stuk,1,1,,,,,,,,,,,,,per stuk
simple,332791,04049500264754,Gipsverbanden Safix plus 20 m x 12 cm,1,visible,"Bestel Gipsverbanden Safix plus 20 m x 12 cm snel en eenvoudig bij Plastimed.nl, uw betrouwbare partner voor hoogwaardige kwaliteitsproducten. Wij zijn er trots op dat al onze producten afkomstig zijn van gerenommeerde A-merken, wat betekent dat u kunt rekenen op topkwaliteit en betrouwbaarheid in elk product dat we aanbieden.","\n\nHet product betreft een veelzijdig en hoogwaardig item dat ontworpen is om aan diverse behoeften te voldoen. Het is vervaardigd uit duurzame materialen en biedt een combinatie van functionaliteit en gebruiksgemak.\n\nBelangrijkste kenmerken\n\nMateriaal en duurzaamheid\n- Gemaakt van hoogwaardige materialen die zorgen voor een lange levensduur.\n- Bestand tegen slijtage en geschikt voor intensief gebruik.\n\nOntwerp en functionaliteit\n- Ergonomisch ontwerp dat comfortabel gebruik mogelijk maakt.\n- Compact en lichtgewicht, waardoor het gemakkelijk te transporteren is.\n\nKwaliteit en prestaties\n- Uitstekende prestaties onder verschillende omstandigheden.\n- Betrouwbare constructie die consistentie en efficiëntie garandeert.\n\nToepassingen\n\nGeschikt voor diverse toepassingen in zowel professionele als persoonlijke omgevingen. Het product kan worden gebruikt in verschillende sectoren dankzij zijn veelzijdige functies en robuuste ontwerp.\n\nGebruiksinstructies\n\n- Eenvoudig te installeren en te gebruiken met minimale technische kennis.\n- Onderhoudsinstructies zijn inbegrepen voor optimale prestaties en een langere levensduur.\n\nVeiligheid en certificering\n\n- Voldoet aan alle relevante veiligheidsnormen en is gecertificeerd voor kwaliteitsgarantie.\n- Inclusief veiligheidsrichtlijnen om correct en veilig gebruik te waarborgen.\n\nConclusie\n\nDit product is een betrouwbare keuze voor iedereen die op zoek is naar kwaliteit en duurzaamheid. Met zijn veelzijdige toepassingen en gebruiksvriendelijke ontwerp is het een waardevolle aanvulling voor elke gebruiker.",taxable,laag,backorder,0,notify,,"29,35",Verbandmiddelen > Verband > Gipsverband,,https://d34epw5xn6aguw.cloudfront.net/wp-content/uploads/2024/07/20161832/safix-plus-gips-longetten-20-m-x-12-cm.jpg,,,,0,safix-plus-gips-longetten-20-m-x-12-cm,Hartmann > Hartmann Safix Plus,Steriel,Nee,1,1,Aantal stuks,1 stuk,1,1,Verpakkingseenheid,Per stuk,1,1,,,,,,,,,,,,,per stuk
simple,332793,04049500264778,Gipsverbanden Safix plus 20 m x 20 cm,1,visible,"Bestel Gipsverbanden Safix plus 20 m x 20 cm snel en eenvoudig bij Plastimed.nl, uw betrouwbare partner voor hoogwaardige kwaliteitsproducten. Wij zijn er trots op dat al onze producten afkomstig zijn van gerenommeerde A-merken, wat betekent dat u kunt rekenen op topkwaliteit en betrouwbaarheid in elk product dat we aanbieden.",,taxable,laag,backorder,0,notify,,"39,95",Verbandmiddelen > Verband > Gipsverband,,https://d34epw5xn6aguw.cloudfront.net/wp-content/uploads/2024/07/20161832/safix-plus-gips-longetten-20-m-x-20-cm.jpg,,,,0,safix-plus-gips-longetten-20-m-x-20-cm,Hartmann > Hartmann Safix Plus,Steriel,Nee,1,1,Aantal stuks,1 stuk,1,1,Verpakkingseenheid,Per stuk,1,1,,,,,,,,,,,,,per stuk
simple,370800,04049500183567,Gaasstroken Tamponadezwachtels 5 m x 1 cm,1,visible,"Bestel Gaasstroken Tamponadezwachtels 5 m x 1 cm snel en eenvoudig bij Plastimed.nl, uw betrouwbare partner voor hoogwaardige kwaliteitsproducten. Wij zijn er trots op dat al onze producten afkomstig zijn van gerenommeerde A-merken, wat betekent dat u kunt rekenen op topkwaliteit en betrouwbaarheid in elk product dat we aanbieden.","\n\nDe gaasstroken tamponadezwachtels zijn speciaal ontworpen voor medisch gebruik en bieden een effectieve oplossing voor het beheersen van bloedingen en het bevorderen van wondgenezing. Deze zwachtels zijn gemaakt van hoogwaardig gaasmateriaal en zijn 5 meter lang en 1 centimeter breed, waardoor ze veelzijdig inzetbaar zijn in diverse medische situaties.\n\nBelangrijkste kenmerken\n\nMateriaal\n\n- De zwachtels zijn gemaakt van 100% katoen, wat bekend staat om zijn ademende eigenschappen en huidvriendelijkheid.\n- Het katoenen gaas is sterk absorberend, wat essentieel is voor het effectief opnemen van vocht en bloed.\n\nAfmetingen\n\n- De lengte van 5 meter maakt het mogelijk om meerdere toepassingen uit één enkele strook te verkrijgen.\n- De breedte van 1 centimeter is ideaal voor precieze en gecontroleerde tamponade in zowel kleine als grotere wonden.\n\nToepassingen\n\nMedisch gebruik\n\n- De tamponadezwachtels zijn geschikt voor gebruik in ziekenhuizen, klinieken en andere medische instellingen.\n- Ze worden vaak toegepast bij chirurgische ingrepen en postoperatieve wondverzorging.\n\nEHBO\n\n- Ideaal voor EHBO-koffers en noodsituaties dankzij hun compacte formaat en veelzijdigheid.\n- Geschikt voor het snel en effectief stelpen van bloedingen in acute situaties.\n\nSterilisatie\n\n- De gaasstroken kunnen eenvoudig worden gesteriliseerd, wat hergebruik mogelijk maakt in een steriele omgeving.\n\nGebruikstips\n\n- Zorg ervoor dat de zwachtel stevig, maar niet te strak wordt aangebracht om de bloedcirculatie niet te belemmeren.\n- Vervang de zwachtel regelmatig om infecties te voorkomen en de wondgenezing te optimaliseren.\n\nDe gaasstroken tamponadezwachtels zijn een essentieel onderdeel van iedere medische uitrusting, dankzij hun veelzijdige inzetbaarheid en betrouwbare prestaties. Hun ontwerp en materiaal maken ze geschikt voor een breed scala aan toepassingen, van dagelijks gebruik tot specialistische medische procedures.",taxable,laag,1,4,notify,,"3,10","Verbandmiddelen > Gazen, Verbandmiddelen > Gazen > Kompress gazen, Verbandmiddelen",,https://d34epw5xn6aguw.cloudfront.net/wp-content/uploads/2024/04/20162624/gaasstroken-tamponadezwachtels-5-m-x-1-cm-1-1.webp,,,,0,gaasstroken-tamponadezwachtels-5-m-x-1-cm,Hartmann,Steriel,Nee,1,1,Aantal stuks,1 stuk,1,1,Verpakkingseenheid,Per stuk,1,1,,,,,,,,,,,,,per stuk
simple,370801,04049500183598,Gaasstroken Tamponadezwachtels 5 m x 2 cm,1,visible,"Bestel Gaasstroken Tamponadezwachtels 5 m x 2 cm snel en eenvoudig bij Plastimed.nl, uw betrouwbare partner voor hoogwaardige kwaliteitsproducten. Wij zijn er trots op dat al onze producten afkomstig zijn van gerenommeerde A-merken, wat betekent dat u kunt rekenen op topkwaliteit en betrouwbaarheid in elk product dat we aanbieden.","\n\nGaasstroken Tamponadezwachtels zijn speciaal ontworpen om te voldoen aan de behoeften van medische professionals bij het verzorgen en behandelen van wonden. Deze zwachtels, met een lengte van 5 meter en een breedte van 2 centimeter, zijn ideaal voor gebruik bij tamponade en andere medische toepassingen waar absorptievermogen en flexibiliteit vereist zijn.\n\nBelangrijkste kenmerken\n\nMateriaal\n\n- De gaasstroken zijn vervaardigd van hoogwaardig, medisch gaas dat zacht is voor de huid en comfortabel aanvoelt.\n- Het materiaal is ademend, wat helpt bij het bevorderen van een goede wondgenezing door luchtcirculatie te ondersteunen.\n\nAbsorptievermogen\n\n- Het gaas heeft een uitstekend absorptievermogen, waardoor het geschikt is voor het opnemen van wondvocht en het minimaliseren van het risico op infecties.\n- De structuur van het gaas zorgt ervoor dat het vocht efficiënt wordt opgenomen en vastgehouden.\n\nGebruiksgemak\n\n- De gaasstroken zijn eenvoudig op maat te knippen, wat flexibiliteit biedt bij verschillende wondbehandelingen.\n- Ze zijn gemakkelijk aan te brengen en te verwijderen, waardoor ze handig zijn voor frequente verbandwisselingen.\n\nToepassingen\n\nWondverzorging\n\n- De gaasstroken zijn uitermate geschikt voor gebruik bij diepe, exsuderende wonden waar tamponade vereist is.\n- Ze kunnen ook worden gebruikt bij chirurgische wonden, ulcera en andere complexe wonden die extra ondersteuning nodig hebben.\n\nMedische procedures\n\n- Naast wondverzorging zijn de gaasstroken nuttig bij diverse medische procedures, zoals het opvullen van lichaamsholtes om bloeding te beheersen.\n- Ze kunnen als drager dienen voor medicinale zalven of crèmes, waardoor het aanbrengen van medicatie op specifieke locaties gemakkelijker wordt.\n\nConclusie\n\nGaasstroken Tamponadezwachtels bieden een betrouwbare oplossing voor medische professionals die op zoek zijn naar effectieve en flexibele verbandmiddelen voor wondverzorging en andere medische toepassingen. Dankzij hun hoogwaardige materiaal en uitstekende functionaliteit zijn ze een essentieel onderdeel van elke medische praktijk of zorginstelling.",taxable,laag,backorder,0,notify,,"3,71","Verbandmiddelen > Gazen, Verbandmiddelen > Gazen > Kompress gazen, Verbandmiddelen",,https://d34epw5xn6aguw.cloudfront.net/wp-content/uploads/2024/04/20162624/gaasstroken-tamponadezwachtels-5-m-x-2-cm-1-1.webp,,,,0,gaasstroken-tamponadezwachtels-5-m-x-2-cm,Hartmann,Steriel,Nee,1,1,Aantal stuks,1 stuk,1,1,Verpakkingseenheid,Per stuk,1,1,,,,,,,,,,,,,per stuk
simple,417540,4049500800976,Oogkompres Eycopad 70 x 85 mm,1,visible,"<p>Bestel Oogkompres Eycopad 70 x 85 mm snel en eenvoudig bij Plastimed.nl, uw betrouwbare partner voor hoogwaardige kwaliteitsproducten. Wij zijn er trots op dat al onze producten afkomstig zijn van gerenommeerde A-merken, wat betekent dat u kunt rekenen op topkwaliteit en betrouwbaarheid in elk product dat we aanbieden.</p>\n","\n\nDe Eycopad oogkompressen zijn ontwikkeld voor het bedekken en beschermen van het oog na medische ingrepen of bij oogirritaties. Deze kompressen bieden comfort en bescherming voor gevoelige ogen en zijn ontworpen om irritatie te minimaliseren.\n\nBelangrijkste kenmerken\n\nMateriaal en afmetingen\n\n- De kompressen zijn gemaakt van zacht, ademend materiaal dat comfortabel op de huid aanvoelt.\n- Afmetingen: 70 x 85 mm, geschikt voor volledige oogbedekking.\n\nVerpakking en hoeveelheid\n\n- De verpakking bevat 25 afzonderlijke oogkompressen, ideaal voor zowel kortdurend als langdurig gebruik.\n\nHygiënisch en veilig\n\n- Elk kompres is individueel verpakt om maximale hygiëne en bescherming tegen bacteriën te garanderen.\n- Ontworpen om het risico op infectie te minimaliseren tijdens het herstelproces.\n\nToepassingen\n\nMedische en cosmetische ingrepen\n\n- Geschikt voor gebruik na oogoperaties, zoals cataractoperaties of correcties van het netvlies.\n- Kan worden gebruikt na cosmetische ingrepen rond de ogen om de genezing te bevorderen.\n\nDagelijks gebruik\n\n- Ideaal voor het beschermen van geïrriteerde of gevoelige ogen tegen stof en andere omgevingsfactoren.\n- Kan worden gebruikt in combinatie met oogzalven of druppels voor extra comfort.\n\nConclusie\n\nDe Eycopad oogkompressen bieden een betrouwbare oplossing voor oogbescherming en herstel. Dankzij de zachte en ademende eigenschappen van het materiaal, kunnen gebruikers rekenen op zowel comfort als effectieve bescherming. De individuele verpakking verzekert hygiënisch gebruik, waardoor de kompressen een ideale keuze zijn voor zowel medische professionals als individuen die oogverzorging nodig hebben.",taxable,laag,1,3,notify,,"8,45","Verbandmiddelen > Pleisters > Oogpleisters, Verbandmiddelen > Pleisters, Verbandmiddelen",,https://d34epw5xn6aguw.cloudfront.net/wp-content/uploads/2024/04/20162623/eycopad-oogkompres-70-x-85-mm-1-1.webp,,,,0,eycopad-oogkompres-70-x-85-mm,Hartmann,Steriel,Ja,1,1,Aantal stuks,25 stuks,1,1,Verpakkingseenheid,25 stuks,1,1,,,,,,,,,,,,,25 stuks
simple,415540,4049500800969,Oogkompres Eycopad 56 x 70 mm,1,visible,"<p>Bestel Oogkompres Eycopad 56 x 70 mm snel en eenvoudig bij Plastimed.nl, uw betrouwbare partner voor hoogwaardige kwaliteitsproducten. Wij zijn er trots op dat al onze producten afkomstig zijn van gerenommeerde A-merken, wat betekent dat u kunt rekenen op topkwaliteit en betrouwbaarheid in elk product dat we aanbieden.</p>\n","<p>Hartmann Eycopad 56x70mm steriel zijn oogkompressen van watten in een omhulsel van zuiver katoengaas; bijzonder zacht en absorberend; beschikken over een langdurige, goede posterende werking.</p>\n<p> 	- Als oogkompres<br />\n 	- voor de behandeling van vochtafgevende of droge wonden<br />\n 	- ter afdekking<br />\n 	- beschermende polstering</p>\n<p>Voor meer informatie over producten van Hartmann, kijk op:</p>\n<p><a href=""https://www.hartmann.info"">HARTMANN | Homepage</a></p>\n",taxable,laag,1,25,notify,,"5,50","Verbandmiddelen > Pleisters > Oogpleisters, Verbandmiddelen > Pleisters, Verbandmiddelen",,https://d34epw5xn6aguw.cloudfront.net/wp-content/uploads/2024/04/20163016/hartmann-eycopad-augenkompressen-steril-1-1.webp,,,,0,eycopad-oogkompressen-56x70mm,Hartmann > Hartmann Eycopad,Steriel,Ja,1,1,Aantal stuks,25 stuks,1,1,Verpakkingseenheid,25 stuks,1,1,,,,,,,,,,,,,25 stuks
simple,421533,04049500306256,"Gaaskompres Medicomp Drain 7,5 x 7,5 cm",1,visible,"<p>Bestel Gaaskompres Medicomp Drain 7,5 x 7,5 cm snel en eenvoudig bij Plastimed.nl, uw betrouwbare partner voor hoogwaardige kwaliteitsproducten. Wij zijn er trots op dat al onze producten afkomstig zijn van gerenommeerde A-merken, wat betekent dat u kunt rekenen op topkwaliteit en betrouwbaarheid in elk product dat we aanbieden.</p>\n","\n\nDe Medicomp Drain 7,5 cm x 7,5 cm is een medisch beschermend product dat speciaal is ontworpen voor wondverzorging. Het betreft een Y-gesneden, steriel compressiepad vervaardigd uit niet-geweven stof, bestaande uit viscose- en polyestervezels. Dit product is verpakt in papieren foliezakken om de steriliteit te waarborgen en is geschikt voor diverse toepassingen binnen de medische sector.\n\nBelangrijkste kenmerken\n\nMateriaal\n\n- Gemaakt van niet-geweven stof.\n- Bestaat uit een combinatie van viscose- en polyestervezels.\n- Zacht en huidvriendelijk, waardoor irritatie wordt verminderd.\n\nOntwerp en afmetingen\n\n- Y-gesneden ontwerp voor eenvoudige plaatsing rond drains en katheters.\n- Formaat van 7,5 cm x 7,5 cm, wat het geschikt maakt voor middelgrote wonden.\n\nSteriliteit\n\n- Steriel verpakt in papieren foliezakken om de hoogste hygiënestandaarden te handhaven.\n- Geschikt voor eenmalig gebruik om infectierisico te minimaliseren.\n\nToepassingen\n\nWondverzorging\n\n- Ideaal voor gebruik bij postoperatieve wonden, vooral daar waar drains worden gebruikt.\n- Geschikt voor het afdekken en beschermen van wonden om vuil en bacteriën buiten te houden.\n\nMedische instellingen\n\n- Veelgebruikt in ziekenhuizen, klinieken en andere zorginstellingen voor professionele wondzorg.\n- Kan worden toegepast in thuiszorgsituaties onder begeleiding van een zorgprofessional.\n\nDit product biedt een betrouwbare oplossing voor de verzorging van wonden en het beschermen van gevoelige huidgebieden. De combinatie van innovatieve materialen en doordacht ontwerp zorgt ervoor dat de Medicomp Drain 7,5 cm x 7,5 cm een waardevolle toevoeging is aan elke medische uitrusting.",taxable,laag,backorder,0,notify,,"3,50","Verbandmiddelen > Gazen, Verbandmiddelen > Gazen > Kompress gazen, Verbandmiddelen",,https://d34epw5xn6aguw.cloudfront.net/wp-content/uploads/2024/04/20163002/medicomp-drain-gaaskompres-75-x-75-cm-1-1.webp,,,,0,medicomp-drain-gaaskompres-75-x-75-cm,Hartmann,Steriel,Nee,1,1,Aantal stuks,50 stuks,1,1,Verpakkingseenheid,50 stuks,1,1,,,,,,,,,,,,,50 stuks
simple,421535,4049500306263,Gaaskompres Medicomp Drain 10 x 10 cm,1,visible,"<p>Bestel Gaaskompres Medicomp Drain 10 x 10 cm snel en eenvoudig bij Plastimed.nl, uw betrouwbare partner voor hoogwaardige kwaliteitsproducten. Wij zijn er trots op dat al onze producten afkomstig zijn van gerenommeerde A-merken, wat betekent dat u kunt rekenen op topkwaliteit en betrouwbaarheid in elk product dat we aanbieden.</p>\n","\n\nGaaskompres Medicomp Drain is een essentiële medische benodigdheid die veelvuldig wordt toegepast in diverse zorginstellingen. Het gaaskompres, met een afmeting van 10 x 10 cm, is ontworpen voor het effectief afvoeren van vocht en het beschermen van wonden. Het product is vervaardigd uit hoogwaardig materiaal dat zorgt voor een uitstekende absorptie en ademend vermogen, waardoor het bijdraagt aan een optimale wondgenezing.\n\nBelangrijkste kenmerken\n\nMateriaalsamenstelling\n\n- Hoogwaardig gaas dat zorgt voor een goede ventilatie en absorptie.\n- Materiaal is zacht en huidvriendelijk, waardoor het geschikt is voor gebruik op gevoelige huid.\n\nAfmetingen\n\n- Het gaaskompres heeft een standaardafmeting van 10 x 10 cm, ideaal voor de meeste wondtypen.\n\nFunctionaliteit\n\n- Ontworpen om effectief vocht af te voeren en de wond droog te houden.\n- Kan eenvoudig worden aangebracht en verwijderd zonder de wond te irriteren.\n\nToepassingen\n\nGebruik in de medische praktijk\n\nGaaskompres Medicomp Drain wordt veelvuldig gebruikt in ziekenhuizen, klinieken en andere zorginstellingen. Het is geschikt voor het afdekken van chirurgische wonden, brandwonden en andere acute of chronische huidbeschadigingen.\n\nThuiszorg en eerste hulp\n\nDit gaaskompres is ook een nuttig hulpmiddel in de thuiszorg en voor eerste hulp situaties. Het is eenvoudig in gebruik en kan snel worden aangebracht in geval van nood.\n\nVerbandtechnieken\n\n- Kan worden gecombineerd met andere verbandmiddelen zoals pleisters en zwachtels voor extra fixatie en bescherming.\n- Geschikt voor zowel droog als nat gebruik, afhankelijk van de specifieke wondverzorgingsbehoeften.\n\nConclusie\n\nGaaskompres Medicomp Drain 10 x 10 cm biedt een betrouwbare oplossing voor een breed scala aan wondverzorgingsbehoeften. Met zijn uitstekende absorptiecapaciteit en huidvriendelijke eigenschappen, is dit product een waardevolle aanvulling op elke medische uitrusting.",taxable,laag,backorder,0,notify,,"3,85","Verbandmiddelen > Gazen, Verbandmiddelen > Gazen > Kompress gazen, Verbandmiddelen",,https://d34epw5xn6aguw.cloudfront.net/wp-content/uploads/2024/04/20163002/medicomp-drain-gaaskompres-10-x-10-cm-1-1.webp,,,,0,medicomp-drain-gaaskompres-10-x-10-cm,Hartmann,Steriel,Nee,1,1,Aantal stuks,50 stuks,1,1,Verpakkingseenheid,50 stuks,1,1,Afmeting,10 x 10 cm,1,1,,,,,,,,,50 stuks
simple,522022,04052199274416,Dermaplast ACTIVE HOT/COLD 13 x 14 cm,1,visible,"Bestel Dermaplast ACTIVE HOT/COLD 13 x 14 cm snel en eenvoudig bij Plastimed.nl, uw betrouwbare partner voor hoogwaardige kwaliteitsproducten. Wij zijn er trots op dat al onze producten afkomstig zijn van gerenommeerde A-merken, wat betekent dat u kunt rekenen op topkwaliteit en betrouwbaarheid in elk product dat we aanbieden.","\n\nHet Hartmann Dermaplast® Active Hot/Cold gelcompress is een veelzijdig hulpmiddel dat zowel warmte- als koudetherapie biedt. Dit product is ontworpen om verlichting te bieden bij verschillende soorten pijn en zwellingen, en is een ideale keuze voor zowel thuisgebruik als in professionele zorginstellingen.\n\nBelangrijkste kenmerken\n\nMateriaal en ontwerp\n\n- Het compress is gemaakt van hoogwaardig, duurzaam materiaal dat bestand is tegen herhaalde toepassingen.\n- De gelvulling behoudt zijn flexibiliteit, zelfs wanneer het bevroren is, wat zorgt voor een comfortabele pasvorm op het te behandelen gebied.\n- Het product is ontworpen om zowel warmte als kou gelijkmatig te verdelen, wat zorgt voor een effectieve behandeling.\n\nWarmtetherapie\n\n- Bij opwarming biedt de gelcompress ontspanning van stijve spieren en gewrichten.\n- Het stimuleert de doorbloeding, wat kan helpen bij het herstel van spierpijn en vermoeidheid.\n- Ideaal voor gebruik bij chronische aandoeningen zoals artritis of algemene spierpijn.\n\nKoudetherapie\n\n- De koudetherapie is effectief bij het verminderen van zwelling en ontsteking na acute blessures zoals verstuikingen of kneuzingen.\n- Het kan pijn en ongemak verminderen door de zenuwactiviteit te vertragen en de bloedtoevoer naar het getroffen gebied te beperken.\n- Geschikt voor gebruik bij sportblessures en postoperatief herstel.\n\nToepassingen\n\n- Geschikt voor gebruik bij spier- en gewrichtsaandoeningen.\n- Kan worden toegepast bij zowel acute als chronische pijnklachten.\n- Geschikt voor zowel huishoudelijk gebruik als in professionele settings zoals fysiotherapiepraktijken en ziekenhuizen.\n\nGebruik en onderhoud\n\n- Het compress kan eenvoudig in de magnetron of heet water worden opgewarmd voor warmtebehandeling.\n- Voor koudetherapie kan het compress in de vriezer worden geplaatst.\n- Het product is herbruikbaar en eenvoudig schoon te maken met een vochtige doek.\n\nMet het Hartmann Dermaplast® Active Hot/Cold gelcompress heeft u een betrouwbaar en veelzijdig product in handen dat kan bijdragen aan het verlichten van diverse pijnklachten en het bevorderen van herstelprocessen.",taxable,laag,1,1,notify,,"5,16","Verzorging > Sportverzorging > Koelmiddelen, Verzorging > Sportverzorging, Verzorging",,https://d34epw5xn6aguw.cloudfront.net/wp-content/uploads/2024/04/20162622/dermaplast-active-hotcold-13-x-14-cm-1-1.webp,,,,0,dermaplast-active-hotcold-13-x-14-cm,Hartmann,Steriel,Nee,1,1,Aantal stuks,1 stuk,1,1,Verpakkingseenheid,Per stuk,1,1,,,,,,,,,,,,,per stuk
